2024-03-18 17:44:10,700 INFO    StreamThr :1625 [internal.py:wandb_internal():86] W&B internal server running at pid: 1625, started at: 2024-03-18 17:44:10.699496
2024-03-18 17:44:11,280 DEBUG   HandlerThread:1625 [system_info.py:_probe_git():135] Probing git
2024-03-18 17:44:11,292 DEBUG   HandlerThread:1625 [system_info.py:_probe_git():143] Probing git done
2024-03-18 17:44:11,292 DEBUG   HandlerThread:1625 [system_info.py:probe():198] Probing system done
2024-03-18 17:44:11,292 DEBUG   HandlerThread:1625 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-1053-gcp-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2024-03-18T17:44:11.275223', 'startedAt': '2024-03-18T17:44:10.692597', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/EynardM/Tree_Recognition.git', 'commit': 'c76e97b350a680d55b4158af35233bc6335ae034'}, 'email': None, 'root': '/home/eynardmaxime1/Tree_Recognition', 'host': 'instance-20240318-171734', 'username': 'eynardmaxime1', 'executable': '/usr/bin/python3', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2199.998, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2199.998, 'min': 0.0, 'max': 0.0}, {'current': 2199.998, 'min': 0.0, 'max': 0.0}, {'current': 2199.998, 'min': 0.0, 'max': 0.0}, {'current': 2199.998, 'min': 0.0, 'max': 0.0}, {'current': 2199.998, 'min': 0.0, 'max': 0.0}, {'current': 2199.998, 'min': 0.0, 'max': 0.0}, {'current': 2199.998, 'min': 0.0, 'max': 0.0}, {'current': 2199.998, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 96.73210144042969, 'used': 19.303909301757812}}, 'gpu': 'Tesla T4', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla T4', 'memory_total': 15843721216}], 'memory': {'total': 29.368385314941406}}
2024-03-18 17:44:11,292 INFO    HandlerThread:1625 [system_monitor.py:probe():224] Finished collecting system info
2024-03-18 17:44:11,292 INFO    HandlerThread:1625 [system_monitor.py:probe():227] Publishing system info
2024-03-18 17:44:11,293 INFO    HandlerThread:1625 [system_monitor.py:probe():229] Finished publishing system info
2024-03-18 17:44:11,295 DEBUG   SenderThread:1625 [sender.py:send():378] send: files
2024-03-18 17:44:11,296 INFO    SenderThread:1625 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2024-03-18 17:44:11,395 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: python_packages
2024-03-18 17:44:11,395 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: python_packages
2024-03-18 17:44:11,396 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: stop_status
2024-03-18 17:44:11,396 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: stop_status
2024-03-18 17:44:11,399 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 17:44:11,658 DEBUG   SenderThread:1625 [sender.py:send():378] send: telemetry
2024-03-18 17:44:11,660 DEBUG   SenderThread:1625 [sender.py:send():378] send: exit
2024-03-18 17:44:11,660 INFO    SenderThread:1625 [sender.py:send_exit():585] handling exit code: 1
2024-03-18 17:44:11,660 INFO    SenderThread:1625 [sender.py:send_exit():587] handling runtime: 0
2024-03-18 17:44:11,660 INFO    SenderThread:1625 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-18 17:44:11,660 INFO    SenderThread:1625 [sender.py:send_exit():593] send defer
2024-03-18 17:44:11,660 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:11,661 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-18 17:44:11,661 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:11,661 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 0
2024-03-18 17:44:11,661 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 1
2024-03-18 17:44:11,661 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:11,661 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-18 17:44:11,661 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:11,661 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 1
2024-03-18 17:44:11,661 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 2
2024-03-18 17:44:11,661 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:11,662 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-18 17:44:11,662 INFO    HandlerThread:1625 [system_monitor.py:finish():203] Stopping system monitor
2024-03-18 17:44:11,662 DEBUG   SystemMonitor:1625 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-18 17:44:11,662 DEBUG   SystemMonitor:1625 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-18 17:44:11,662 DEBUG   SystemMonitor:1625 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-18 17:44:11,663 INFO    HandlerThread:1625 [interfaces.py:finish():202] Joined cpu monitor
2024-03-18 17:44:11,663 INFO    HandlerThread:1625 [interfaces.py:finish():202] Joined disk monitor
2024-03-18 17:44:11,697 INFO    HandlerThread:1625 [interfaces.py:finish():202] Joined gpu monitor
2024-03-18 17:44:11,697 INFO    HandlerThread:1625 [interfaces.py:finish():202] Joined memory monitor
2024-03-18 17:44:11,697 INFO    HandlerThread:1625 [interfaces.py:finish():202] Joined network monitor
2024-03-18 17:44:11,697 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:11,697 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 2
2024-03-18 17:44:11,697 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 3
2024-03-18 17:44:11,698 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:11,698 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-18 17:44:11,698 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:11,698 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 3
2024-03-18 17:44:11,698 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 4
2024-03-18 17:44:11,698 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:11,698 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-18 17:44:11,698 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:11,698 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 4
2024-03-18 17:44:11,698 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 5
2024-03-18 17:44:11,698 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:11,698 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-18 17:44:11,699 DEBUG   SenderThread:1625 [sender.py:send():378] send: summary
2024-03-18 17:44:11,699 INFO    SenderThread:1625 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-18 17:44:11,699 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:11,699 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 5
2024-03-18 17:44:11,699 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 6
2024-03-18 17:44:11,699 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:11,699 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-18 17:44:11,699 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:11,700 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 6
2024-03-18 17:44:11,703 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: status_report
2024-03-18 17:44:11,888 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 7
2024-03-18 17:44:11,889 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:11,889 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-18 17:44:11,889 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:11,889 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 7
2024-03-18 17:44:12,158 INFO    Thread-12 :1625 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/config.yaml
2024-03-18 17:44:12,158 INFO    Thread-12 :1625 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/wandb-metadata.json
2024-03-18 17:44:12,158 INFO    Thread-12 :1625 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/wandb-summary.json
2024-03-18 17:44:12,158 INFO    Thread-12 :1625 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/output.log
2024-03-18 17:44:12,158 INFO    Thread-12 :1625 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/requirements.txt
2024-03-18 17:44:12,199 INFO    wandb-upload_0:1625 [upload_job.py:push():131] Uploaded file /tmp/tmp5e_clh_5wandb/0mvhbw8d-wandb-metadata.json
2024-03-18 17:44:12,655 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-18 17:44:14,158 INFO    Thread-12 :1625 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/output.log
2024-03-18 17:44:15,671 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 8
2024-03-18 17:44:15,671 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: poll_exit
2024-03-18 17:44:15,672 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:15,672 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-18 17:44:15,672 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:15,672 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 8
2024-03-18 17:44:15,672 INFO    SenderThread:1625 [job_builder.py:build():298] Attempting to build job artifact
2024-03-18 17:44:15,672 INFO    SenderThread:1625 [job_builder.py:_get_source_type():428] is repo sourced job
2024-03-18 17:44:15,700 INFO    SenderThread:1625 [job_builder.py:build():404] adding wandb-job metadata file
2024-03-18 17:44:15,705 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 9
2024-03-18 17:44:15,705 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:15,705 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-18 17:44:15,706 DEBUG   SenderThread:1625 [sender.py:send():378] send: artifact
2024-03-18 17:44:16,158 INFO    Thread-12 :1625 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/output.log
2024-03-18 17:44:16,657 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-18 17:44:16,788 INFO    wandb-upload_1:1625 [upload_job.py:push():86] Skipped uploading /home/eynardmaxime1/.local/share/wandb/artifacts/staging/tmprwh9jf_m
2024-03-18 17:44:17,775 INFO    wandb-upload_0:1625 [upload_job.py:push():89] Uploaded file /home/eynardmaxime1/.local/share/wandb/artifacts/staging/tmpqyficygs
2024-03-18 17:44:19,046 INFO    SenderThread:1625 [sender.py:send_artifact():1443] sent artifact job-https___github.com_EynardM_Tree_Recognition.git_train.py - {'id': 'QXJ0aWZhY3Q6NzYxNTUzOTY0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MDA2NzQxOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzYxNTQxMzkw', 'versionIndex': 0}}}
2024-03-18 17:44:19,046 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:19,046 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 9
2024-03-18 17:44:19,046 INFO    SenderThread:1625 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-18 17:44:19,160 INFO    SenderThread:1625 [dir_watcher.py:finish():388] scan: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files
2024-03-18 17:44:19,160 INFO    SenderThread:1625 [dir_watcher.py:finish():402] scan save: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/output.log output.log
2024-03-18 17:44:19,160 INFO    SenderThread:1625 [dir_watcher.py:finish():402] scan save: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/wandb-metadata.json wandb-metadata.json
2024-03-18 17:44:19,160 INFO    SenderThread:1625 [dir_watcher.py:finish():402] scan save: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/wandb-summary.json wandb-summary.json
2024-03-18 17:44:19,163 INFO    SenderThread:1625 [dir_watcher.py:finish():402] scan save: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/config.yaml config.yaml
2024-03-18 17:44:19,163 INFO    SenderThread:1625 [dir_watcher.py:finish():402] scan save: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/requirements.txt requirements.txt
2024-03-18 17:44:19,166 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 10
2024-03-18 17:44:19,166 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: poll_exit
2024-03-18 17:44:19,166 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:19,166 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-18 17:44:19,170 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:19,171 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 10
2024-03-18 17:44:19,171 INFO    SenderThread:1625 [file_pusher.py:finish():172] shutting down file pusher
2024-03-18 17:44:19,597 INFO    wandb-upload_0:1625 [upload_job.py:push():131] Uploaded file /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/wandb-summary.json
2024-03-18 17:44:19,640 INFO    wandb-upload_1:1625 [upload_job.py:push():131] Uploaded file /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/output.log
2024-03-18 17:44:19,659 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-18 17:44:19,659 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: poll_exit
2024-03-18 17:44:19,689 INFO    wandb-upload_2:1625 [upload_job.py:push():131] Uploaded file /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/config.yaml
2024-03-18 17:44:19,733 INFO    wandb-upload_3:1625 [upload_job.py:push():131] Uploaded file /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/files/requirements.txt
2024-03-18 17:44:19,933 INFO    Thread-11 :1625 [sender.py:transition_state():613] send defer: 11
2024-03-18 17:44:19,934 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:19,934 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-18 17:44:19,934 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:19,934 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 11
2024-03-18 17:44:19,934 INFO    SenderThread:1625 [file_pusher.py:join():178] waiting for file pusher
2024-03-18 17:44:19,935 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 12
2024-03-18 17:44:19,935 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:19,935 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-18 17:44:19,935 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:19,935 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 12
2024-03-18 17:44:19,935 INFO    SenderThread:1625 [file_stream.py:finish():595] file stream finish called
2024-03-18 17:44:20,098 INFO    SenderThread:1625 [file_stream.py:finish():599] file stream finish is done
2024-03-18 17:44:20,098 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 13
2024-03-18 17:44:20,098 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:20,098 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-18 17:44:20,098 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:20,099 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 13
2024-03-18 17:44:20,099 INFO    SenderThread:1625 [sender.py:transition_state():613] send defer: 14
2024-03-18 17:44:20,099 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: defer
2024-03-18 17:44:20,099 INFO    HandlerThread:1625 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-18 17:44:20,099 DEBUG   SenderThread:1625 [sender.py:send():378] send: final
2024-03-18 17:44:20,099 DEBUG   SenderThread:1625 [sender.py:send():378] send: footer
2024-03-18 17:44:20,099 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: defer
2024-03-18 17:44:20,099 INFO    SenderThread:1625 [sender.py:send_request_defer():609] handle sender defer: 14
2024-03-18 17:44:20,100 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-18 17:44:20,100 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: poll_exit
2024-03-18 17:44:20,100 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-18 17:44:20,101 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: server_info
2024-03-18 17:44:20,101 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: poll_exit
2024-03-18 17:44:20,101 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: server_info
2024-03-18 17:44:20,103 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: get_summary
2024-03-18 17:44:20,104 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-18 17:44:20,104 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-18 17:44:20,104 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: job_info
2024-03-18 17:44:20,261 DEBUG   SenderThread:1625 [sender.py:send_request():405] send_request: job_info
2024-03-18 17:44:20,262 INFO    MainThread:1625 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2024-03-18 17:44:20,262 INFO    MainThread:1625 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2024-03-18 17:44:20,262 INFO    MainThread:1625 [wandb_run.py:_footer_sync_info():3810] logging synced files
2024-03-18 17:44:20,262 DEBUG   HandlerThread:1625 [handler.py:handle_request():146] handle_request: shutdown
2024-03-18 17:44:20,262 INFO    HandlerThread:1625 [handler.py:finish():869] shutting down handler
2024-03-18 17:44:21,105 INFO    WriterThread:1625 [datastore.py:close():296] close: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_174410-rrudqj89/run-rrudqj89.wandb
2024-03-18 17:44:21,262 INFO    SenderThread:1625 [sender.py:finish():1521] shutting down sender
2024-03-18 17:44:21,262 INFO    SenderThread:1625 [file_pusher.py:finish():172] shutting down file pusher
2024-03-18 17:44:21,262 INFO    SenderThread:1625 [file_pusher.py:join():178] waiting for file pusher
